date,city,country_iso3,lat,lon,temperature_c,humidity_pct,rainfall_mm,windspeed_ms,dewpoint_c
20161119,Kinshasa,COD,-4.32,15.32,25.58,83.03,1.57,1.46,22.27
20161120,Kinshasa,COD,-4.32,15.32,25.82,82.17,9.78,1.43,22.42
20161121,Kinshasa,COD,-4.32,15.32,24.02,91.47,12.94,1.32,22.53
20161122,Kinshasa,COD,-4.32,15.32,24.52,85.58,3.15,0.82,21.85
20161123,Kinshasa,COD,-4.32,15.32,25.6,80.11,2.28,0.75,21.81
20161124,Kinshasa,COD,-4.32,15.32,26.17,79.34,1.3,1.07,22.14
20161125,Kinshasa,COD,-4.32,15.32,25.78,80.92,5.43,0.96,22.18
20161126,Kinshasa,COD,-4.32,15.32,26.08,76.0,5.1,0.6,21.43
20161127,Kinshasa,COD,-4.32,15.32,25.61,80.61,5.59,0.58,21.89
20161128,Kinshasa,COD,-4.32,15.32,24.38,90.41,8.22,1.32,22.67
20161129,Kinshasa,COD,-4.32,15.32,23.94,89.24,3.08,0.95,22.03
20161130,Kinshasa,COD,-4.32,15.32,24.62,85.67,10.37,0.89,21.97
20161201,Kinshasa,COD,-4.32,15.32,24.08,87.03,5.65,1.21,21.72
20161202,Kinshasa,COD,-4.32,15.32,25.6,80.11,10.89,0.58,21.65
20161203,Kinshasa,COD,-4.32,15.32,23.76,92.69,29.56,0.69,22.51
20161204,Kinshasa,COD,-4.32,15.32,24.41,85.3,29.18,1.02,21.62
20161205,Kinshasa,COD,-4.32,15.32,24.33,85.0,13.61,1.47,21.53
20161206,Kinshasa,COD,-4.32,15.32,23.94,85.41,14.3,0.8,21.29
20161207,Kinshasa,COD,-4.32,15.32,24.29,82.53,1.82,0.93,20.96
20161208,Kinshasa,COD,-4.32,15.32,25.03,80.29,5.24,0.64,21.27
20161209,Kinshasa,COD,-4.32,15.32,24.3,86.37,18.59,0.7,21.84
20161210,Kinshasa,COD,-4.32,15.32,24.78,79.6,1.46,0.63,20.8
20161211,Kinshasa,COD,-4.32,15.32,25.8,73.91,0.31,1.14,20.72
20161212,Kinshasa,COD,-4.32,15.32,25.32,78.32,3.57,1.03,21.16
20161213,Kinshasa,COD,-4.32,15.32,25.06,79.91,3.37,0.56,21.23
20161214,Kinshasa,COD,-4.32,15.32,24.02,85.44,2.65,0.75,21.35
20161215,Kinshasa,COD,-4.32,15.32,24.97,81.26,1.49,1.21,21.34
20161216,Kinshasa,COD,-4.32,15.32,25.45,77.94,1.63,1.01,21.16
20161217,Kinshasa,COD,-4.32,15.32,25.14,79.38,5.18,0.76,21.18
20161218,Kinshasa,COD,-4.32,15.32,25.79,77.12,3.27,0.74,21.37
20161219,Kinshasa,COD,-4.32,15.32,25.45,78.61,2.54,0.97,21.35
20161220,Kinshasa,COD,-4.32,15.32,25.04,82.73,6.46,1.03,21.77
20161221,Kinshasa,COD,-4.32,15.32,25.02,82.18,8.53,1.53,21.61
20161222,Kinshasa,COD,-4.32,15.32,25.57,75.36,0.8,1.22,20.68
20161223,Kinshasa,COD,-4.32,15.32,26.31,78.91,11.52,0.8,22.24
20161224,Kinshasa,COD,-4.32,15.32,23.82,92.93,81.17,1.27,22.6
20161225,Kinshasa,COD,-4.32,15.32,25.33,80.98,1.54,1.02,21.59
20161226,Kinshasa,COD,-4.32,15.32,24.83,84.69,9.83,1.13,21.96
20161227,Kinshasa,COD,-4.32,15.32,24.34,84.18,1.83,1.32,21.37
20161228,Kinshasa,COD,-4.32,15.32,25.55,79.18,0.64,0.72,21.51
20161229,Kinshasa,COD,-4.32,15.32,26.06,77.12,0.67,1.13,21.64
20161230,Kinshasa,COD,-4.32,15.32,25.53,80.11,0.74,1.04,21.74
20161231,Kinshasa,COD,-4.32,15.32,24.24,88.77,3.9,0.84,22.25
20170101,Kinshasa,COD,-4.32,15.32,24.34,83.44,52.49,1.11,21.18
20170102,Kinshasa,COD,-4.32,15.32,25.59,74.43,3.11,0.47,20.42
20170103,Kinshasa,COD,-4.32,15.32,25.97,75.77,5.95,0.8,21.23
20170104,Kinshasa,COD,-4.32,15.32,26.08,79.75,22.83,0.82,22.15
20170105,Kinshasa,COD,-4.32,15.32,24.62,88.2,24.03,1.22,22.49
20170106,Kinshasa,COD,-4.32,15.32,24.47,87.83,14.96,0.96,22.22
20170107,Kinshasa,COD,-4.32,15.32,23.76,88.15,1.71,0.88,21.62
20170108,Kinshasa,COD,-4.32,15.32,24.81,82.79,1.39,1.06,21.4
20170109,Kinshasa,COD,-4.32,15.32,25.4,79.88,4.5,1.01,21.54
20170110,Kinshasa,COD,-4.32,15.32,24.28,86.75,5.1,1.43,21.87
20170111,Kinshasa,COD,-4.32,15.32,24.84,84.77,5.06,1.08,21.94
20170112,Kinshasa,COD,-4.32,15.32,23.94,90.1,9.18,1.07,22.2
20170113,Kinshasa,COD,-4.32,15.32,24.01,87.89,1.55,1.18,21.78
20170114,Kinshasa,COD,-4.32,15.32,25.54,74.75,0.23,0.79,20.35
20170115,Kinshasa,COD,-4.32,15.32,25.93,75.81,0.47,0.84,21.21
20170116,Kinshasa,COD,-4.32,15.32,26.1,78.31,0.96,0.76,21.97
20170117,Kinshasa,COD,-4.32,15.32,25.56,81.27,2.45,0.74,22.0
20170118,Kinshasa,COD,-4.32,15.32,25.0,86.07,16.79,0.97,22.4
20170119,Kinshasa,COD,-4.32,15.32,24.98,85.19,3.89,1.4,22.17
20170120,Kinshasa,COD,-4.32,15.32,25.21,79.22,2.06,0.73,21.11
20170121,Kinshasa,COD,-4.32,15.32,24.8,84.79,4.96,1.07,21.96
20170122,Kinshasa,COD,-4.32,15.32,24.36,88.53,6.03,1.27,22.3
20170123,Kinshasa,COD,-4.32,15.32,23.96,88.3,2.38,1.02,21.82
20170124,Kinshasa,COD,-4.32,15.32,24.09,87.81,1.68,1.68,21.83
20170125,Kinshasa,COD,-4.32,15.32,24.69,83.93,1.01,1.38,21.66
20170126,Kinshasa,COD,-4.32,15.32,25.39,80.31,0.2,0.91,21.68
20170127,Kinshasa,COD,-4.32,15.32,24.91,83.32,0.23,0.89,21.8
20170128,Kinshasa,COD,-4.32,15.32,24.92,85.4,1.28,1.19,22.14
20170129,Kinshasa,COD,-4.32,15.32,24.13,89.37,4.1,1.73,22.22
20170130,Kinshasa,COD,-4.32,15.32,25.55,79.24,0.05,0.74,21.4
20170131,Kinshasa,COD,-4.32,15.32,25.57,80.78,0.23,0.78,21.88
20170201,Kinshasa,COD,-4.32,15.32,25.07,85.78,2.29,1.28,22.42
20170202,Kinshasa,COD,-4.32,15.32,23.76,88.26,2.3,1.55,21.65
20170203,Kinshasa,COD,-4.32,15.32,24.83,82.07,0.34,0.96,21.36
20170204,Kinshasa,COD,-4.32,15.32,25.35,80.34,0.51,1.05,21.56
20170205,Kinshasa,COD,-4.32,15.32,25.61,80.02,7.43,0.98,21.78
20170206,Kinshasa,COD,-4.32,15.32,26.05,79.55,3.24,1.04,22.01
20170207,Kinshasa,COD,-4.32,15.32,25.29,83.46,10.66,1.27,22.12
20170208,Kinshasa,COD,-4.32,15.32,26.09,77.79,8.7,0.87,21.69
20170209,Kinshasa,COD,-4.32,15.32,25.4,82.76,16.91,1.17,22.19
20170210,Kinshasa,COD,-4.32,15.32,25.19,85.64,19.18,0.88,22.51
20170211,Kinshasa,COD,-4.32,15.32,24.37,90.84,9.82,1.54,22.72
20170212,Kinshasa,COD,-4.32,15.32,25.1,82.71,1.98,1.06,21.74
20170213,Kinshasa,COD,-4.32,15.32,26.65,75.63,1.43,1.03,21.76
20170214,Kinshasa,COD,-4.32,15.32,25.6,86.11,6.45,1.09,23.01
20170215,Kinshasa,COD,-4.32,15.32,23.75,93.91,50.62,1.53,22.72
20170216,Kinshasa,COD,-4.32,15.32,23.5,86.21,2.49,1.6,20.97
20170217,Kinshasa,COD,-4.32,15.32,23.32,80.92,0.3,1.02,19.78
20170218,Kinshasa,COD,-4.32,15.32,24.23,76.87,0.72,0.51,19.82
20170219,Kinshasa,COD,-4.32,15.32,24.65,80.87,1.16,1.04,21.0
20170220,Kinshasa,COD,-4.32,15.32,23.41,92.83,11.66,1.39,22.18
20170221,Kinshasa,COD,-4.32,15.32,24.58,82.42,17.93,0.85,21.25
20170222,Kinshasa,COD,-4.32,15.32,25.57,76.78,0.16,0.81,21.08
20170223,Kinshasa,COD,-4.32,15.32,24.39,86.21,3.17,1.03,21.86
20170224,Kinshasa,COD,-4.32,15.32,25.91,78.22,6.34,0.77,21.72
20170225,Kinshasa,COD,-4.32,15.32,24.79,83.82,0.4,1.2,21.72
20170226,Kinshasa,COD,-4.32,15.32,25.3,79.74,0.24,1.06,21.35
20170227,Kinshasa,COD,-4.32,15.32,25.05,83.1,0.37,1.15,21.92
20170228,Kinshasa,COD,-4.32,15.32,24.89,84.54,0.26,1.03,22.04
20170301,Kinshasa,COD,-4.32,15.32,24.48,84.8,0.45,0.92,21.62
20170302,Kinshasa,COD,-4.32,15.32,26.42,68.93,2.42,0.59,19.89
20170303,Kinshasa,COD,-4.32,15.32,25.46,78.44,0.62,1.21,21.32
20170304,Kinshasa,COD,-4.32,15.32,25.77,79.15,0.98,1.07,21.7
20170305,Kinshasa,COD,-4.32,15.32,25.37,84.4,3.08,0.67,22.45
20170306,Kinshasa,COD,-4.32,15.32,25.14,84.55,3.25,1.49,22.23
20170307,Kinshasa,COD,-4.32,15.32,24.4,88.54,5.17,1.52,22.35
20170308,Kinshasa,COD,-4.32,15.32,24.37,85.11,2.54,0.8,21.59
20170309,Kinshasa,COD,-4.32,15.32,24.42,83.65,0.48,1.11,21.39
20170310,Kinshasa,COD,-4.32,15.32,25.44,81.44,3.94,1.2,21.91
20170311,Kinshasa,COD,-4.32,15.32,25.05,87.43,6.38,1.45,22.7
20170312,Kinshasa,COD,-4.32,15.32,24.63,84.67,0.6,0.87,21.76
20170313,Kinshasa,COD,-4.32,15.32,25.47,80.21,0.51,1.13,21.7
20170314,Kinshasa,COD,-4.32,15.32,25.6,84.4,2.47,0.78,22.67
20170315,Kinshasa,COD,-4.32,15.32,23.55,94.45,35.32,1.7,22.61
20170316,Kinshasa,COD,-4.32,15.32,25.23,75.96,0.24,0.64,20.29
20170317,Kinshasa,COD,-4.32,15.32,26.2,73.32,1.85,0.77,20.9
20170318,Kinshasa,COD,-4.32,15.32,26.28,76.89,2.4,0.55,21.77
20170319,Kinshasa,COD,-4.32,15.32,25.82,83.53,12.69,0.93,22.77
20170320,Kinshasa,COD,-4.32,15.32,25.38,86.46,3.2,1.23,22.88
20170321,Kinshasa,COD,-4.32,15.32,25.6,84.23,2.08,1.21,22.58
20170322,Kinshasa,COD,-4.32,15.32,23.47,92.53,25.22,1.98,22.18
20170323,Kinshasa,COD,-4.32,15.32,23.19,86.3,1.36,1.18,20.71
20170324,Kinshasa,COD,-4.32,15.32,24.93,76.69,0.07,1.11,20.31
20170325,Kinshasa,COD,-4.32,15.32,26.57,71.48,0.15,0.66,20.73
20170326,Kinshasa,COD,-4.32,15.32,26.54,77.85,0.39,0.87,22.21
20170327,Kinshasa,COD,-4.32,15.32,25.8,84.74,1.09,1.06,22.94
20170328,Kinshasa,COD,-4.32,15.32,26.03,85.04,2.61,1.49,23.12
20170329,Kinshasa,COD,-4.32,15.32,24.41,85.54,4.63,0.99,21.72
20170330,Kinshasa,COD,-4.32,15.32,25.96,75.91,0.05,1.28,21.11
20170331,Kinshasa,COD,-4.32,15.32,26.71,73.34,0.49,0.95,21.35
20170401,Kinshasa,COD,-4.32,15.32,26.33,80.63,18.02,1.02,22.56
20170402,Kinshasa,COD,-4.32,15.32,24.52,89.46,54.8,1.14,22.63
20170403,Kinshasa,COD,-4.32,15.32,24.56,84.54,0.78,1.45,21.66
20170404,Kinshasa,COD,-4.32,15.32,26.35,75.41,0.23,1.41,21.54
20170405,Kinshasa,COD,-4.32,15.32,26.26,79.09,1.15,0.73,22.23
20170406,Kinshasa,COD,-4.32,15.32,24.62,89.66,11.71,0.83,22.77
20170407,Kinshasa,COD,-4.32,15.32,26.28,76.84,3.96,0.65,21.57
20170408,Kinshasa,COD,-4.32,15.32,26.45,75.45,2.74,0.88,21.62
20170409,Kinshasa,COD,-4.32,15.32,26.28,81.12,8.63,1.43,22.67
20170410,Kinshasa,COD,-4.32,15.32,26.34,83.01,8.1,1.05,23.04
20170411,Kinshasa,COD,-4.32,15.32,25.95,85.23,3.6,0.7,23.18
20170412,Kinshasa,COD,-4.32,15.32,26.05,83.3,6.52,0.59,22.86
20170413,Kinshasa,COD,-4.32,15.32,24.61,90.6,23.23,1.0,22.94
20170414,Kinshasa,COD,-4.32,15.32,24.79,88.22,8.15,1.2,22.64
20170415,Kinshasa,COD,-4.32,15.32,25.55,84.96,13.17,0.9,22.74
20170416,Kinshasa,COD,-4.32,15.32,25.49,85.47,3.9,0.93,22.75
20170417,Kinshasa,COD,-4.32,15.32,25.62,85.39,1.82,0.83,22.9
20170418,Kinshasa,COD,-4.32,15.32,26.25,79.49,0.78,0.75,22.28
20170419,Kinshasa,COD,-4.32,15.32,26.69,77.36,1.57,0.65,22.28
20170420,Kinshasa,COD,-4.32,15.32,25.94,84.15,15.36,0.94,22.91
20170421,Kinshasa,COD,-4.32,15.32,25.38,83.48,16.34,0.79,22.2
20170422,Kinshasa,COD,-4.32,15.32,25.37,83.76,6.8,0.73,22.34
20170423,Kinshasa,COD,-4.32,15.32,24.86,88.64,82.48,1.29,22.79
20170424,Kinshasa,COD,-4.32,15.32,25.3,85.57,3.42,1.03,22.56
20170425,Kinshasa,COD,-4.32,15.32,25.95,79.33,4.35,0.71,21.9
20170426,Kinshasa,COD,-4.32,15.32,24.46,87.0,1.34,0.9,22.07
20170427,Kinshasa,COD,-4.32,15.32,25.15,83.75,1.11,1.39,22.01
20170428,Kinshasa,COD,-4.32,15.32,26.43,78.99,3.54,0.84,22.41
20170429,Kinshasa,COD,-4.32,15.32,26.02,82.83,4.26,1.02,22.78
20170430,Kinshasa,COD,-4.32,15.32,25.66,85.03,4.84,1.11,22.86
20170501,Kinshasa,COD,-4.32,15.32,25.36,85.47,11.41,1.44,22.64
20170502,Kinshasa,COD,-4.32,15.32,24.96,86.12,45.32,1.29,22.4
20170503,Kinshasa,COD,-4.32,15.32,24.99,85.89,2.96,1.14,22.38
20170504,Kinshasa,COD,-4.32,15.32,24.89,85.85,3.15,1.01,22.25
20170505,Kinshasa,COD,-4.32,15.32,24.6,87.98,11.74,0.87,22.43
20170506,Kinshasa,COD,-4.32,15.32,23.52,94.13,14.11,1.18,22.52
20170507,Kinshasa,COD,-4.32,15.32,24.81,87.75,3.97,1.08,22.52
20170508,Kinshasa,COD,-4.32,15.32,24.75,89.11,1.97,1.18,22.78
20170509,Kinshasa,COD,-4.32,15.32,25.45,87.79,3.26,1.45,23.22
20170510,Kinshasa,COD,-4.32,15.32,24.66,90.73,3.24,0.82,22.99
20170511,Kinshasa,COD,-4.32,15.32,25.26,86.43,0.96,0.91,22.71
20170512,Kinshasa,COD,-4.32,15.32,25.88,82.71,1.62,0.76,22.6
20170513,Kinshasa,COD,-4.32,15.32,25.38,86.53,2.44,0.9,22.92
20170514,Kinshasa,COD,-4.32,15.32,24.51,90.14,4.02,1.0,22.76
20170515,Kinshasa,COD,-4.32,15.32,25.67,82.89,1.6,0.62,22.39
20170516,Kinshasa,COD,-4.32,15.32,25.26,84.23,0.21,0.71,22.3
20170517,Kinshasa,COD,-4.32,15.32,24.09,88.88,2.53,0.89,22.08
20170518,Kinshasa,COD,-4.32,15.32,25.28,81.08,4.73,0.68,21.58
20170519,Kinshasa,COD,-4.32,15.32,25.84,82.09,0.23,1.04,22.42
20170520,Kinshasa,COD,-4.32,15.32,26.35,81.43,1.61,0.83,22.79
20170521,Kinshasa,COD,-4.32,15.32,25.95,84.15,21.35,0.77,22.99
20170522,Kinshasa,COD,-4.32,15.32,26.46,82.55,35.99,0.78,23.16
20170523,Kinshasa,COD,-4.32,15.32,25.9,85.0,10.07,0.84,23.13
20170524,Kinshasa,COD,-4.32,15.32,24.71,91.15,14.36,1.16,23.15
20170525,Kinshasa,COD,-4.32,15.32,24.25,88.6,1.66,1.58,22.16
20170526,Kinshasa,COD,-4.32,15.32,23.23,91.79,10.26,1.53,21.78
20170527,Kinshasa,COD,-4.32,15.32,24.02,87.88,0.52,1.55,21.82
20170528,Kinshasa,COD,-4.32,15.32,24.77,84.22,0.15,0.93,21.79
20170529,Kinshasa,COD,-4.32,15.32,25.57,80.65,0.07,0.71,21.73
20170530,Kinshasa,COD,-4.32,15.32,24.3,89.13,0.2,1.38,22.33
20170531,Kinshasa,COD,-4.32,15.32,25.23,85.01,0.25,0.94,22.35
20170601,Kinshasa,COD,-4.32,15.32,24.76,86.23,0.48,1.05,22.18
20170602,Kinshasa,COD,-4.32,15.32,24.75,85.3,0.05,1.08,21.98
20170603,Kinshasa,COD,-4.32,15.32,24.23,86.4,0.08,1.35,21.69
20170604,Kinshasa,COD,-4.32,15.32,24.59,84.74,0.22,0.91,21.65
20170605,Kinshasa,COD,-4.32,15.32,24.58,84.68,1.76,1.11,21.75
20170606,Kinshasa,COD,-4.32,15.32,23.74,89.93,3.79,0.82,21.96
20170607,Kinshasa,COD,-4.32,15.32,23.98,85.53,0.19,1.35,21.28
20170608,Kinshasa,COD,-4.32,15.32,24.76,81.11,0.03,0.94,21.07
20170609,Kinshasa,COD,-4.32,15.32,25.56,77.32,0.01,0.74,21.15
20170610,Kinshasa,COD,-4.32,15.32,24.81,83.96,0.0,0.99,21.71
20170611,Kinshasa,COD,-4.32,15.32,24.67,86.02,0.01,1.21,22.01
20170612,Kinshasa,COD,-4.32,15.32,24.34,87.15,0.0,1.14,21.93
20170613,Kinshasa,COD,-4.32,15.32,23.46,88.38,0.0,1.98,21.33
20170614,Kinshasa,COD,-4.32,15.32,23.54,85.71,0.01,0.8,20.89
20170615,Kinshasa,COD,-4.32,15.32,23.5,86.07,0.79,1.2,20.95
20170616,Kinshasa,COD,-4.32,15.32,23.08,88.55,1.03,1.67,21.01
20170617,Kinshasa,COD,-4.32,15.32,22.88,87.97,0.42,1.95,20.69
20170618,Kinshasa,COD,-4.32,15.32,23.45,85.92,0.11,0.9,20.88
20170619,Kinshasa,COD,-4.32,15.32,23.76,85.67,0.61,0.98,21.12
20170620,Kinshasa,COD,-4.32,15.32,23.43,87.38,0.1,1.37,21.1
20170621,Kinshasa,COD,-4.32,15.32,23.84,86.35,0.25,1.14,21.28
20170622,Kinshasa,COD,-4.32,15.32,23.62,87.05,0.09,1.52,21.23
20170623,Kinshasa,COD,-4.32,15.32,23.69,84.83,0.02,1.12,20.81
20170624,Kinshasa,COD,-4.32,15.32,24.15,82.3,0.0,0.77,20.75
20170625,Kinshasa,COD,-4.32,15.32,24.7,82.24,0.36,0.69,21.31
20170626,Kinshasa,COD,-4.32,15.32,24.24,83.86,0.38,1.15,21.17
20170627,Kinshasa,COD,-4.32,15.32,23.33,87.13,0.47,2.01,20.96
20170628,Kinshasa,COD,-4.32,15.32,22.36,86.92,0.1,1.83,19.96
20170629,Kinshasa,COD,-4.32,15.32,22.62,84.91,0.03,0.93,19.89
20170630,Kinshasa,COD,-4.32,15.32,23.32,83.28,0.01,1.19,20.17
20170701,Kinshasa,COD,-4.32,15.32,22.59,86.77,0.01,1.76,20.15
20170702,Kinshasa,COD,-4.32,15.32,22.26,88.1,0.02,1.93,20.09
20170703,Kinshasa,COD,-4.32,15.32,22.73,86.06,0.01,1.58,20.22
20170704,Kinshasa,COD,-4.32,15.32,22.57,86.09,0.0,1.62,20.03
20170705,Kinshasa,COD,-4.32,15.32,22.35,86.69,0.0,1.98,19.91
20170706,Kinshasa,COD,-4.32,15.32,21.84,85.9,0.0,2.06,19.25
20170707,Kinshasa,COD,-4.32,15.32,21.51,84.81,0.0,1.39,18.79
20170708,Kinshasa,COD,-4.32,15.32,22.26,82.28,0.0,1.09,18.82
20170709,Kinshasa,COD,-4.32,15.32,22.04,84.83,0.0,1.89,19.22
20170710,Kinshasa,COD,-4.32,15.32,21.65,85.18,0.06,2.02,18.93
20170711,Kinshasa,COD,-4.32,15.32,21.64,87.75,0.04,1.74,19.46
20170712,Kinshasa,COD,-4.32,15.32,23.06,83.99,0.04,1.2,20.08
20170713,Kinshasa,COD,-4.32,15.32,22.72,85.08,0.06,1.58,19.96
20170714,Kinshasa,COD,-4.32,15.32,22.52,84.52,0.03,1.85,19.65
20170715,Kinshasa,COD,-4.32,15.32,22.73,84.79,0.0,1.79,19.88
20170716,Kinshasa,COD,-4.32,15.32,22.67,84.67,0.0,2.14,19.83
20170717,Kinshasa,COD,-4.32,15.32,23.43,83.24,0.0,1.43,20.25
20170718,Kinshasa,COD,-4.32,15.32,22.92,85.74,0.0,1.71,20.3
20170719,Kinshasa,COD,-4.32,15.32,23.49,84.74,0.0,1.21,20.63
20170720,Kinshasa,COD,-4.32,15.32,23.1,87.14,0.04,1.73,20.74
20170721,Kinshasa,COD,-4.32,15.32,22.98,87.45,0.06,1.93,20.67
20170722,Kinshasa,COD,-4.32,15.32,22.08,87.79,0.02,2.29,19.87
20170723,Kinshasa,COD,-4.32,15.32,22.06,85.79,0.05,2.08,19.47
20170724,Kinshasa,COD,-4.32,15.32,21.85,83.93,0.05,2.16,18.88
20170725,Kinshasa,COD,-4.32,15.32,22.02,83.8,0.04,2.2,19.01
20170726,Kinshasa,COD,-4.32,15.32,22.64,81.46,0.04,1.91,19.1
20170727,Kinshasa,COD,-4.32,15.32,23.2,80.39,0.06,1.45,19.46
20170728,Kinshasa,COD,-4.32,15.32,23.35,82.66,0.28,1.66,20.08
20170729,Kinshasa,COD,-4.32,15.32,23.35,82.6,0.16,1.85,20.05
20170730,Kinshasa,COD,-4.32,15.32,23.0,85.64,0.52,1.98,20.3
20170731,Kinshasa,COD,-4.32,15.32,22.5,85.43,0.31,2.14,19.79
20170801,Kinshasa,COD,-4.32,15.32,22.75,83.11,0.63,1.83,19.59
20170802,Kinshasa,COD,-4.32,15.32,22.89,83.0,3.41,1.68,19.69
20170803,Kinshasa,COD,-4.32,15.32,23.13,82.07,0.83,1.75,19.71
20170804,Kinshasa,COD,-4.32,15.32,23.02,83.39,2.06,2.04,19.88
20170805,Kinshasa,COD,-4.32,15.32,22.78,84.08,1.73,1.8,19.81
20170806,Kinshasa,COD,-4.32,15.32,23.46,83.77,1.16,1.33,20.43
20170807,Kinshasa,COD,-4.32,15.32,24.17,81.28,0.45,1.05,20.58
20170808,Kinshasa,COD,-4.32,15.32,23.41,83.13,0.91,2.1,20.25
20170809,Kinshasa,COD,-4.32,15.32,23.25,82.86,0.03,2.3,19.99
20170810,Kinshasa,COD,-4.32,15.32,23.38,80.78,0.01,2.13,19.68
20170811,Kinshasa,COD,-4.32,15.32,23.07,81.29,0.01,1.98,19.5
20170812,Kinshasa,COD,-4.32,15.32,23.04,79.33,0.0,1.86,19.02
20170813,Kinshasa,COD,-4.32,15.32,22.73,79.91,0.0,1.84,18.86
20170814,Kinshasa,COD,-4.32,15.32,23.15,78.68,0.0,1.85,19.03
20170815,Kinshasa,COD,-4.32,15.32,22.94,79.61,0.0,2.21,18.99
20170816,Kinshasa,COD,-4.32,15.32,22.52,79.82,0.0,2.44,18.64
20170817,Kinshasa,COD,-4.32,15.32,21.98,80.1,0.0,2.4,18.19
20170818,Kinshasa,COD,-4.32,15.32,22.36,79.67,0.0,1.55,18.51
20170819,Kinshasa,COD,-4.32,15.32,24.19,78.07,0.26,1.24,20.01
20170820,Kinshasa,COD,-4.32,15.32,23.19,82.42,2.11,1.81,19.93
20170821,Kinshasa,COD,-4.32,15.32,23.12,81.82,0.48,2.64,19.67
20170822,Kinshasa,COD,-4.32,15.32,23.27,82.57,0.34,1.75,20.01
20170823,Kinshasa,COD,-4.32,15.32,22.57,86.77,0.34,1.46,20.19
20170824,Kinshasa,COD,-4.32,15.32,24.21,79.08,0.05,1.62,20.13
20170825,Kinshasa,COD,-4.32,15.32,24.79,74.73,0.04,2.56,19.73
20170826,Kinshasa,COD,-4.32,15.32,23.36,78.68,0.02,2.62,19.3
20170827,Kinshasa,COD,-4.32,15.32,23.42,81.61,0.05,2.03,19.97
20170828,Kinshasa,COD,-4.32,15.32,23.8,77.16,0.03,1.66,19.35
20170829,Kinshasa,COD,-4.32,15.32,24.14,74.03,0.03,2.73,19.03
20170830,Kinshasa,COD,-4.32,15.32,23.64,76.37,0.02,2.41,19.06
20170831,Kinshasa,COD,-4.32,15.32,24.18,75.15,0.04,1.94,19.26
20170901,Kinshasa,COD,-4.32,15.32,24.95,74.42,0.02,1.45,19.89
20170902,Kinshasa,COD,-4.32,15.32,23.12,79.38,0.33,2.52,19.29
20170903,Kinshasa,COD,-4.32,15.32,23.53,77.12,0.11,2.67,19.02
20170904,Kinshasa,COD,-4.32,15.32,23.67,75.99,0.16,1.86,18.97
20170905,Kinshasa,COD,-4.32,15.32,24.72,72.76,0.06,1.26,19.22
20170906,Kinshasa,COD,-4.32,15.32,24.67,73.94,0.28,1.55,19.51
20170907,Kinshasa,COD,-4.32,15.32,24.43,75.2,0.21,2.15,19.57
20170908,Kinshasa,COD,-4.32,15.32,24.27,78.63,1.39,1.64,20.15
20170909,Kinshasa,COD,-4.32,15.32,25.38,74.83,0.52,1.5,20.38
20170910,Kinshasa,COD,-4.32,15.32,25.11,78.23,1.04,1.45,20.8
20170911,Kinshasa,COD,-4.32,15.32,25.09,77.0,2.07,1.56,20.61
20170912,Kinshasa,COD,-4.32,15.32,24.83,77.46,1.72,2.27,20.45
20170913,Kinshasa,COD,-4.32,15.32,24.13,79.8,0.32,1.68,20.28
20170914,Kinshasa,COD,-4.32,15.32,25.44,74.54,0.05,2.06,20.32
20170915,Kinshasa,COD,-4.32,15.32,24.71,75.86,0.06,2.35,20.0
20170916,Kinshasa,COD,-4.32,15.32,23.84,77.49,0.04,1.73,19.59
20170917,Kinshasa,COD,-4.32,15.32,25.21,74.44,0.05,1.64,20.07
20170918,Kinshasa,COD,-4.32,15.32,25.63,73.8,1.23,2.09,20.43
20170919,Kinshasa,COD,-4.32,15.32,24.41,79.2,1.61,2.07,20.47
20170920,Kinshasa,COD,-4.32,15.32,25.86,74.72,2.46,1.21,20.8
20170921,Kinshasa,COD,-4.32,15.32,25.46,79.3,6.82,0.83,21.53
20170922,Kinshasa,COD,-4.32,15.32,25.1,79.98,3.39,1.36,21.28
20170923,Kinshasa,COD,-4.32,15.32,25.26,76.86,0.46,1.49,20.75
20170924,Kinshasa,COD,-4.32,15.32,25.12,79.0,0.61,1.5,21.01
20170925,Kinshasa,COD,-4.32,15.32,25.85,74.07,0.59,1.54,20.62
20170926,Kinshasa,COD,-4.32,15.32,26.1,72.44,0.5,1.64,20.53
20170927,Kinshasa,COD,-4.32,15.32,26.12,72.08,1.27,1.23,20.47
20170928,Kinshasa,COD,-4.32,15.32,24.79,84.98,59.67,0.99,22.07
20170929,Kinshasa,COD,-4.32,15.32,24.33,81.65,25.77,1.0,20.82
20170930,Kinshasa,COD,-4.32,15.32,24.77,79.37,4.57,0.95,20.76
20171001,Kinshasa,COD,-4.32,15.32,25.22,81.67,12.6,1.1,21.7
20171002,Kinshasa,COD,-4.32,15.32,26.15,76.14,8.73,0.74,21.39
20171003,Kinshasa,COD,-4.32,15.32,25.29,81.86,6.37,1.21,21.92
20171004,Kinshasa,COD,-4.32,15.32,24.43,86.82,4.79,1.81,22.05
20171005,Kinshasa,COD,-4.32,15.32,25.03,81.91,2.42,1.41,21.56
20171006,Kinshasa,COD,-4.32,15.32,25.35,80.93,4.77,1.26,21.76
20171007,Kinshasa,COD,-4.32,15.32,25.26,81.95,16.7,1.21,21.85
20171008,Kinshasa,COD,-4.32,15.32,23.7,90.0,55.6,1.63,21.92
